id,audio,text
116,audio_00116.wav,BUT IN ALL THE METEOROLOGICAL LITERATURE THAT I HAVE GONE THROUGH AFTER THAT DATE NOT A WORD EXCEPT MENTION ONCE OR TWICE THE EDITOR OF THE REVIEW SAYS
1602,audio_01602.wav,no human habitation upto a distance of three to.
830,audio_00830.wav,ஏழைகளால் அங்கு போக முடிகிறது இல்லை ஆனாலும் ஒரு சில ஆம்புலன்ஸ் அதாவது அவசர வாகனங்கள் அங்கு போய் நிறுத்தி அவங்களுக்கு நம்மளுடைய தேவைகள் வியாபாரமாக ஆயிடுச்சு இந்த மாதிரி நிறையா பிரச்சனைகள் வந்தாலும் தன்னுடைய உடலை இந்த சூழ்நிலையில் சுற்றுசூழலால் பாதுகாப்பதே சிறந்தது
1676,audio_01676.wav,FELL A SMALL PIECE OF ALABASTER THAT AT BOVINA EIGHT MILES FROM VICKSBURG FELL A GOPHER TURTLE THEY FELL IN A HAILSTORM THIS ITEM WAS WIDELY COPIED AT THE TIME FOR INSTANCE NATURE
333,audio_00333.wav,इसका मतलब यह भी है कि दंगा पीड़ितों ने नई पीढ़ी को
755,audio_00755.wav,and the show that i put up.
1329,audio_01329.wav,to do so so naturally it was not surprising for.
1736,audio_01736.wav,ONLY IT IS TO BE HOPED THAT BY PATIENCE AND THE MUSES AID WE MAY ATTAIN TO THAT INWARD VIEW OF THE LAW WHICH SHALL DESCRIBE A TRUTH EVER YOUNG AND BEAUTIFUL SO CENTRAL THAT IT SHALL COMMEND ITSELF TO THE EYE AT WHATEVER ANGLE BEHOLDEN
429,audio_00429.wav,मैं अपनी दस साल की बेटी के साथ खड़ी उन तस्वीरों और
1633,audio_01633.wav,இதே ரொம்ப ஒரு மாதிரி இந்த இது மிருகங்கள் அதிகம் சுத்துகிற நேரத்தில் போனிங்கன்னா உயிருக்கு உத்திரவாதம் கிடையாது அதுக்கு போகிறத்துக்கு சில நேரங்கள் இருக்கு
1153,audio_01153.wav,अगर भाजपा गुजरात चुनावों में धमाकेदार जीत दर्ज करती है तो मोदी
1743,audio_01743.wav,लेकिन जीव विज्ञानी और प्राकृतिक दुनिया से नाता रखने वाले अन्य शोधकर्ता
146,audio_00146.wav,EASY I COULD HAVE DROPPED HIM WITH SUCH A SHORT DISTANCE BETWEEN IT'S CRUEL THAT'S WHAT IT IS JERRY CLAPPED HIM ON THE SHOULDER TELL ME WHAT'S TO HINDER A COUPLE OF US GOING AFTER THE OLD CHAP BLUFF HE ASKED IN AN EAGER VOICE
1709,audio_01709.wav,அப்படியே ஒரு நாள் ஃபுல்லாக நாங்கள் ஆற்றுல இருந்து பிடிச்சாத்தான் எதோ அன்றைக்கு உண்டான வருமானத்துக்கு கொஞ்சம் மீன் கிடைக்கும் சில சமயங்களில் அதிகமாக கிடைக்கும் ஆனால் பல சமயங்களில் கிடைக்காது அதுக்கு தகுந்தமாதிரி நாங்கள் பார்த்து அதை செய்வோம்
1201,audio_01201.wav,PRUDENCE ON HER SIDE BROUGHT DOWN ALL THE PEOPLE SHE KNEW AND DID THE HONOURS OF THE HOUSE AS IF THE HOUSE BELONGED TO HER THE DUKE'S MONEY PAID FOR ALL THAT AS YOU MAY IMAGINE BUT FROM TIME TO TIME PRUDENCE CAME TO ME
1460,audio_01460.wav,A MAN AGAINST WHOM MY FAVOURITE WEAPON WOULD FAIL SHE LOOKED AT HIM WITH INTEREST IN HER EYES WHAT IS YOUR FAVOURITE WEAPON MISTER KARA SHE ASKED FEAR HE SAID
448,audio_00448.wav,HE HAD THUS HAD WITH HER SEVERAL BEWILDERING MOMENTS BEWILDERING BY REASON FAIRLY OF THEIR TACIT INVITATION TO HIM TO BE SUPERNATURALLY SIMPLE THIS WAS EXACTLY GOODNESS KNEW WHAT HE WANTED TO BE
1540,audio_01540.wav,that such surprises would await him in america.
1251,audio_01251.wav,HAVING PUBLISHED A REPORT OF A FALL OF FISHES WRITES I AM CONTINUALLY RECEIVING SIMILAR ACCOUNTS OF FROGS AND FISHES BUT IN ALL THE VOLUMES OF THE ZOOLOGIST I CAN FIND ONLY TWO REPORTS OF SUCH FALLS THERE IS NOTHING TO CONCLUDE
758,audio_00758.wav,எப்படி வந்து சிட்டிலெல்லாம் கிளப்பு அந்த மாதிரி நடக்குதோ அதே மாதிரி கிராமத்துலேயும் நடக்குது கிராமத்தில் வந்து கிளப்பு அப்படிங்குறது வந்து சிட்டிலெங்கிறது கிளப்பு வந்து வேறு
1436,audio_01436.wav,ACCORDING TO WITNESSES THE FALL UPON THIS SMALL AREA OCCUPIED TEN MINUTES I CANNOT THINK OF A CLEARER INDICATION OF A DIRECT FALL FROM A STATIONARY SOURCE AND
629,audio_00629.wav,FAR THAT MY MISTRESS NOW BELONGED TO ME MORE COMPLETELY AND MY DREAM WAS AT LENGTH REALIZED MARGUERITE COULD NOT BE WITHOUT ME NOT CARING WHAT THE RESULT MIGHT BE SHE PUBLICLY PROCLAIMED OUR LIAISON
557,audio_00557.wav,இந்த காலத்தில் பார்த்தீங்கன்னா ரேடியோ டிவி செய்தித்தாள் பத்திரிக்கை ஊடகங்களை பார்த்தீங்கன்னா தமிழ் மொழியை எனக்கு தெரிஞ்ச வரைக்கும் கொலை பண்ணுறாங்கன்னு தான் சொல்லலாம் ஏன்னா யாருக்குமே தமிழ் உச்சரிப்பு அவ்வளோ சரியாக வர்றது இல்லைங்க ஏன்னா சின்ன வயசுலேருந்தே வந்து தமிழ் படிக்கிறது வந்து ஒரு கஷ்டமானதாக இருக்குது ஆங்கிலம் கூட எளிதாக படிச்சிடுறாங்க தமிழ் மொழியை க படிக்கிறது வந்து சின்ன பிள்ளையிலேருந்து அவங்களுக்கு ரொம்ப சங்கடமாக தெரிகிறதுனால வந்து
118,audio_00118.wav,जिन महिलाओं के पास डिजिटल पहचान पत्र नहीं हैं उन्हें मतदाता सूची
961,audio_00961.wav,artist and literari from assam.
1034,audio_01034.wav,प्रधानमंत्री नरेंद्र मोदी के दौरे के दौरान जो रक्षा समझौते होंगे उन्हें
596,audio_00596.wav,THAT ACCORDING TO TESTIMONY TAKEN BEFORE A MAGISTRATE A FALL OCCURRED FEBRUARY NINETEENTH EIGHTEEN THIRTY NEAR FERIDPOOR INDIA OF MANY FISHES OF VARIOUS SIZES SOME WHOLE AND FRESH AND OTHERS MUTILATED AND PUTREFYING
1056,audio_01056.wav,उन्होंने विवाद को पूरी तरह से नकारते हुए कहा कि टीम का
259,audio_00259.wav,AND WHO HAD NO CONCERN WITH US ALONE WITH NATURE IN THE SPRING TIME OF THE YEAR THAT ANNUAL PARDON AND SHUT OFF FROM THE NOISE OF THE CITY I COULD HIDE MY LOVE AND LOVE WITHOUT SHAME OR FEAR
849,audio_00849.wav,THE LIKE FORCE HAS THE PASSION OVER ALL HIS NATURE IT EXPANDS THE SENTIMENT IT MAKES THE CLOWN GENTLE AND GIVES THE COWARD HEART
1105,audio_01105.wav,NO AT POINT DU JOUR WHERE WE HAD DINNER THE DUKE AND I
1385,audio_01385.wav,உதாரணத்திற்கு கூகுள் பிபிசி போன்ற நிறுவனங்கள் வழங்கும் வணிகச் செய்திகளைப் படியுங்கள்
1987,audio_01987.wav,சேலம் தர்மபுரி சென்னை ஈரோடு கோயம்புத்தூர்
1331,audio_01331.wav,SO THAT BEFORE THE SUBJECT WAS CHANGED HE PERCEIVED WITH SURPRISE AT THE OTHERS THAT THEY HAD GIVEN HER ENOUGH OF IT
1094,audio_01094.wav,நல்லா அவங்க என்ன அவங்களோட ஒரு நிகழ்வாக இருக்கட்டும் அவங்களோட சந்தோஷமான நிகழ்வாக இருக்கட்டும் துக்க நிகழ்வாக இருக்கட்டும்
360,audio_00360.wav,when he shivered with cold.
443,audio_00443.wav,TO A PERCEPTION OF MORE ELEMENTS IN THE OCCASION THAN HE WAS HIMSELF ABLE TO COUNT SHE WAS ACCESSIBLE TO SIDES OF IT HE IMAGINED THAT WERE AS YET OBSCURE TO HIM FOR THOUGH SHE UNMISTAKEABLY REJOICED AND SOARED
1645,audio_01645.wav,WHERE THERE IS STILL A CERTAIN RIGOUR IN REGARD TO PAYMENTS ONE IS ALMOST CERTAIN THE MOMENT ONE GAINS A CONSIDERABLE SUM NOT TO RECEIVE IT YOU WILL READILY UNDERSTAND WHY GAMBLING IS ONLY LIKELY TO BE CARRIED ON BY YOUNG PEOPLE
1313,audio_01313.wav,in front of your eyes.
746,audio_00746.wav,duties and to whom duty had more worth than.
17,audio_00017.wav,clearing the dusty layer that had formed.
399,audio_00399.wav,तरंग माइक्रोवेव्स का इस्तेमाल बारूद को सुलगाने और घंटी बजाने में किया
756,audio_00756.wav,WHAT'S BOTHERING ME IS WHERE WE OUGHT TO GO TO SPEND THIS UNEXPECTED TIME THAT'S BEEN GIVEN TO US THROUGH THE FIRE AT THE COLLEGE WE'LL FIGURE ALL THAT OUT IN A DAY OR SO NEVER FEAR WILL OBSERVED YES ADDED JERRY LEAVE IT TO FRANK AND HE'LL ARRANGE THE DETAILS
639,audio_00639.wav,MARGUERITE WAS DRESSED IN WHITE SHE LEANED ON MY ARM SAYING OVER TO ME AGAIN UNDER THE STARRY SKY THE WORDS SHE HAD SAID TO ME THE DAY BEFORE AND FAR OFF THE WORLD WENT ON ITS WAY
817,audio_00817.wav,இந்த காலகட்டத்தை பார்த்தாலே ரொம்ப மோசமாக இருக்கு ஃபர்ஸ்ட்டு நூறில் இருந்துச்சு அடுத்து எண்பது வயசு ஆனுச்சு அடுத்து எழுபதானுச்சி இப்போல்லாம் அறுபது தாண்டுவாங்களானே தெரியல அந்த அளவுக்கு நம்ம உலகம் மாறிவிட்டு
1993,audio_01993.wav,TO THAT TERRIBLE HOUR OF WAITING WHEN HE SAT BOUND TO A POST WITH A CANDLE FLICKERING AND SPLUTTERING LOWER AND LOWER TO THE LITTLE HEAP OF GUNPOWDER THAT WOULD START THE TRAIL TOWARD THE CLUMSY INFERNAL MACHINE UNDER HIS CHAIR
123,audio_00123.wav,பையன் ஒன்று அவன் வந்து ஒரு செவன் இயர்ஸுக்கு அப்புறமா பிறந்தான் அவனுக்கு வந்து இப்போது இருபத்தி ஒரு வயசாகுது அவர் லா படிக்கிறார்
932,audio_00932.wav,indulge in some act and leave.
1542,audio_01542.wav,माना जाता है कि इस मौसम में पैदा हुए बच्चों में दिल
312,audio_00312.wav,இப்போது நாங்கள் ஆர்டர் பண்ணிண இந்த ஃபுட்டு உணவுக்கு பதிலாக நீங்கள் வந்துட்டு அமௌண்டு கையில் கொடுக்குறீங்களா அல்லது வேறு ஏதாவது ஃபுட்டு அரேன்ஜு பண்ணுறீங்களா அப்படிங்குறத எனக்கு சொல்லுங்க
400,audio_00400.wav,விழிப்புணர்வு குறிப்பாக
357,audio_00357.wav,WELL IT IS ALL SETTLED SHE SAID AS SHE ENTERED THE HOUSE IS TAKEN ASKED PRUDENCE YES HE AGREED AT ONCE I DID NOT KNOW THE DUKE BUT I FELT ASHAMED OF DECEIVING HIM
187,audio_00187.wav,WHO WAS AN INNOCENT PARTY SHOULD SUFFER FROM OUR FUN SO I RECKON WE'LL HAVE TO PUT OUR HANDS IN OUR POCKETS AND PAY YOUR BILL MISTER BENCHLEY THE HARDWARE MAN NODDED HIS HEAD THERE WAS A TWINKLE IN HIS EYE AS HE OBSERVED FRANK LANGDON HE KNEW THE SORT OF REPUTATION FRANK HAD IN CENTERVILLE
1815,audio_01815.wav,IN THE FIRST PLACE HE FOUND THAT THE SNAILS HAD APPEARED AFTER THE RAIN THAT ASTONISHED RUSTICS HAD JUMPED TO THE CONCLUSION THAT THEY HAD FALLEN HE MET ONE PERSON WHO SAID THAT HE HAD SEEN THE SNAILS FALL THIS WAS HIS ERROR SAYS THE INVESTIGATOR
1183,audio_01183.wav,राष्ट्रपति रामनाथ कोविंद ने बुधवार को इस बारे में आदेश जारी कर
1052,audio_01052.wav,EVIDENTLY TEDDY HAD HEARD ENOUGH HE MUST HAVE LIMPED FROM HIS CHAIR TO THE DOORWAY UPON HEARING STRANGE VOICES OUTSIDE PERHAPS HE HAD SUSPECTED THAT THE OTHERS BROUGHT NEWS OF SOME STARTLING CHARACTER FRANK DID NOT TELL ALL OF HIS CHUMS ABOUT WHAT HE HAD SEEN
1511,audio_01511.wav,know about his connections with important people.
1918,audio_01918.wav,डायलॉग लिखे जाते हैं
499,audio_00499.wav,thats the basis of our friendship.
1794,audio_01794.wav,லிஸ்டில் இன்னும் என்ன இருக்குது
441,audio_00441.wav,AND THEREFORE I KNOW I INCUR THE IMPUTATION OF UNNECESSARY HARDNESS AND STOICISM FROM THOSE WHO COMPOSE THE COURT AND PARLIAMENT OF LOVE BUT FROM THESE FORMIDABLE CENSORS I SHALL APPEAL TO MY SENIORS
420,audio_00420.wav,ये व्यापार लगभग पांच अरब डॉलर सालाना का है जबकि क्षमता इससे
62,audio_00062.wav,रहेंगे लेकिन कुछ ही दिनों बाद उनके डॉक्टर ने उन्हें बताया कि
1496,audio_01496.wav,AND THAT HE WILL NEVER FORGIVE THAT LET MARGUERITE LEAVE THE YOUNG MAN HE SAID TO ME AND AS IN THE PAST I WILL GIVE HER ALL THAT SHE REQUIRES IF NOT LET HER ASK NOTHING MORE FROM ME
1699,audio_01699.wav,THAT WITH SUCH STUFF AS THE STRANGE ENGLISH GIRL WAS MADE OF STUFF THAT IN SPITE OF MAUD MANNINGHAM WHO WAS FULL OF SENTIMENT SHE HAD NEVER KNOWN THERE WAS NONE OTHER TO BE EMPLOYED THESE THINGS WERE OF LATER EVIDENCE
845,audio_00845.wav,குப்பைகள்லாம் சுத்தம் செய்கிறது காலையில் ஏழு மணிக்கே வந்து சுத்தம் செஞ்சிடறாங்க இதனாலே வந்து
965,audio_00965.wav,THE OTHER INSTANCES SEEM TO ME TO BE TYPICAL OF SOMETHING LIKE MIGRATION THEIR GREAT NUMBERS AND THEIR HOMOGENEITY OVER AND OVER IN THESE ANNALS OF THE DAMNED OCCURS THE DATUM OF SEGREGATION
396,audio_00396.wav,அதற்கு தகுந்த மாதிரி தன்னை மாற்றிக் கொண்டுக்கிட்டு இருக்கிறான் வாழ்ந்துக் கிட்டு இருக்கிறான்
387,audio_00387.wav,வண்டியில் போறதனால இன்னும் சுற்றுசூழல் இது சேதப்படுது இருந்தாலும் எங்களுக்கு கொஞ்சம் தேவைப்படுதுனால நாங்கள் வண்டியியில் போகணுமா இருக்குது அந்த உடைய மாசு இதெல்லாம் இருக்கு இதாக தான் வருது இது கீழே அந்த பெட்ரோல் ஊற்றி இருந்தால் கூட செடி கொடி கூடக்கு முளைக்காது ஏன்னா என்ன எங்களுக்கு அது தேவைப்பட்றதுனால நாங்கள் வண்டியில் போகிறோம் சூழ்நெலை எங்களுக்கு இருக்கு
1800,audio_01800.wav,दुनिया में कहीं और नहीं भेज सकते थे
834,audio_00834.wav,MORADABAD INDIA JULY TWENTIETH EIGHTEEN TWENTY NINE
1653,audio_01653.wav,लड़ी थी लेकिन इस साल नहीं लड़ रही हूं क्योंकि यह मेरी
1582,audio_01582.wav,इसकी गुरुभक्ति असामान्य थी
1826,audio_01826.wav,நம்ம ஆவாரம்பூன்னு சொல்லுவாங்க ஆவாரம்பூ எனக்கு ரொம்ப பிடிக்கி ஆவாரம்பூ சாப்பிட்டால் உடம்புக்கு வந்து நல்ல விஷயம் ஆனால் உடல் ரீதியான விஷயம் நல்ல ஆவாரம்பூவுக்கு நல்ல ஒரு மணமும் உண்டு நம்ம மனிதனை மாற்ற ஒரு
1595,audio_01595.wav,கருத்தில் வச்சு செடிகள் பராமரிக்கிறதோ செடிகள் வளர்க்குறதோ பண்ணணும் இது எல்லாத்தேயும் நம்ம யாருக்கிட்ட இருந்து கற்றுக்கலாம் அப்படின்னா விவசாயிகள்கிட்ட இருந்து இதை நல்லா கற்றுக்கலாம்
271,audio_00271.wav,YES AN EXCELLENT IDEA I STAMMERED NOT KNOWING WHAT I WAS SAYING WELL I WILL ARRANGE THAT SAID MARGUERITE FREEING MY HAND AND INTERPRETING MY WORDS ACCORDING TO HER OWN DESIRE
377,audio_00377.wav,அதுலையும் போலியான டாக்டர்ஸ் சும்மா நர்சிங் முடிச்சிட்டு வந்து உக்காஞ்சி பார்க்குறவுங்க தான் அதனாலயே பல இடங்களில் பல விஷயங்கள் நடக்குது
287,audio_00287.wav,hello yes prabal phukan speaking.
1120,audio_01120.wav,பலபேர் படிப்பறிவு இல்லைன்னாலும் அவர்னஸ் மூலயமா தெரிஞ்சுக்க விரும்பணும் அதாவுது போயிட்டு சொல்லணும் இந்தமாதிரிதான் இருக்காங்க அங்கங்கே உள்ள உள்ள சின்ன சின்ன கவுர்மண்ட் ஹாஸ்ப்பிட்டல்ஸ் அங்கே வேலை செய்யிறவங்க இல்லை வாலன்ட்டரிஸ்
818,audio_00818.wav,his unfinished story.
1478,audio_01478.wav,by now understood that visitors came to the bungalow.
808,audio_00808.wav,his feet remain a foot above the.
597,audio_00597.wav,वहीं मर्दों के पसंदीदा समय यानी चौबीस दिसंबर की तारीख के लिए
1133,audio_01133.wav,out of bhabaprasads mouth without any emotion or excitement.
393,audio_00393.wav,हीरोइन नहीं थीं उनके प्रोजेक्ट्स पेंडिंग नहीं थे इसलिए किसी फिल्म को
374,audio_00374.wav,भारतीय अंतरिक्ष अनुसंधान संस्थान इसरो के मुताबिक़ जीसैट ग्यारह का वज़न पांच
478,audio_00478.wav,அப்புறம் வந்து நம்ம தமிழ் இண்டஸ்ட்ரிலேயே இருக்காங்க இளைய தளபதி விஜய் அப்புறம்
1169,audio_01169.wav,பிஎம் போஸன் திட்டத்தில் வந்து சத்துணவு திட்டம் இது இதில் வந்து குழந்தைங்கள்லா வந்து எல்லாருமே வந்து சூப்பராக
558,audio_00558.wav,WE TAKE IT ALL BACK JERRY VOWED AFTER THIS WE'LL OWN UP THAT YOU KNOW A BULL MOOSE FROM A MULE OR A BUCK DEER EVERY TIME THAT'S GOING TO BE A PRIZE PICTURE ALL RIGHT THOSE LAST WORDS FROM FRANK MADE WILL VERY PROUD
917,audio_00917.wav,HE'S THE ONLY PARTY AROUND THAT WE KNOW OF WHO WOULD BE MEAN ENOUGH TO TRY TO SET BUILDINGS ON FIRE JUST TO GET EVEN WITH A MAN HE DISLIKED HE OBSERVED
1016,audio_01016.wav,मुझे एक ख़त लिखा
206,audio_00206.wav,BUT I SNAPPED HIM BEFORE HE TURNED AND TROTTED OFF WHAT TROTTED OFF SHRILLED BLUFF
1914,audio_01914.wav,like you with open arms.
158,audio_00158.wav,संयुक्त राष्ट्र के मुताबिक़ पिछले साल सऊदी अरब में एक
1778,audio_01778.wav,हिस्सा रहे युवक सुमित की गोली लगने से मौत हो गई थी
522,audio_00522.wav,THERE IS A MAGNIFICENT VIEW FROM THE GARDEN WHICH IS AT THE HEIGHT OF AN ORDINARY FIRST FLOOR ON THE LEFT THE AQUEDUCT OF MARLY CLOSES IN THE HORIZON
1651,audio_01651.wav,dont worry about that.
182,audio_00182.wav,WHAT I WANT OF YOU DON'T YOU SEE IS TO BE JUST EXACTLY AS I AM THE QUANTITY OF THE ARTICLE REQUIRED WAS WHAT MIGHT ESPECIALLY HAVE CAUSED HIM TO STAGGER HE LIKED SO IN GENERAL THE QUANTITIES IN WHICH MISSUS LOWDER DEALT
637,audio_00637.wav,जिसमें उनका अहम योगदान माना जाता है
1788,audio_01788.wav,समझौतों से दूर रहने वाली
1390,audio_01390.wav,ONE MUST NOT BE TOO OLD THE DELICIOUS FANCIES OF YOUTH REJECT THE LEAST SAVOR OF A MATURE PHILOSOPHY AS CHILLING WITH AGE AND PEDANTRY THEIR PURPLE BLOOM
1486,audio_01486.wav,இந்த மாதிரி பருவநிலை மாற்றத்தை நம்ம
1353,audio_01353.wav,इसके बावजूद मुझे हमेशा अकेलापन महसूस होता था
1909,audio_01909.wav,THE PLACE HOWEVER MUFFLED IN CONVENIENCE AND DECORUM CONSTANTLY HUMMED FOR HIM WITH THAT THICK IRONY
1751,audio_01751.wav,HIGH AND FIXED THIS ESTIMATE RULED ON EACH OCCASION AT LANCASTER GATE THE SOCIAL SCENE SO THAT HE NOW RECOGNISED IN IT SOMETHING LIKE THE ARTISTIC IDEA THE PLASTIC SUBSTANCE IMPOSED BY TRADITION BY GENIUS BY CRITICISM
979,audio_00979.wav,कभी कभी मुझे डर लगता कि कहीं किसी दिन वो लौट आए
1074,audio_01074.wav,मैंने कहा हो जाएगा
161,audio_00161.wav,about a furlong or so away and spend the night there.
568,audio_00568.wav,WHY COULDN'T I HAVE TAKEN A NOTION TO STEP OUT HERE WITH WILL TO WATCH THE WAY HE TOOK THE PICTURES OF THAT SQUIRREL FAMILY I'D HAVE HAD MY GUN ACROSS MY KNEES WITH BUCKSHOT IN EVERY SHELL OF COURSE THINK HOW
28,audio_00028.wav,எங்கள் ஊர் பக்கத்தில் வந்து ஒரு மில்லு இருக்கு சாரதா மில் அப்படின்னு ஒரு நிறுவனத்தை வந்து ரன் பண்ணிகிட்டு வராங்க
125,audio_00125.wav,IT MIGHT MOVE AMERICAN NERVES HE HAD ONLY HEARD OF THEM BEFORE BUT IN HIS RECENT TOUR HE HAD CAUGHT THEM IN THE REMARKABLE FACT AND THERE WAS NOW A MOMENT OR TWO WHEN IT CAME TO HIM THAT HE HAD PERHAPS AND NOT IN THE WAY OF AN ESCAPE
712,audio_00712.wav,prabal started at the phone for a long time.
1555,audio_01555.wav,MARGUERITE WAS NO LONGER THE SAME WOMAN THAT I HAD KNOWN SHE AVOIDED EVERYTHING THAT MIGHT RECALL TO ME THE LIFE WHICH SHE HAD BEEN LEADING WHEN I FIRST MET HER NEVER DID WIFE OR SISTER SURROUND HUSBAND OR BROTHER WITH SUCH LOVING CARE AS SHE HAD FOR ME
1545,audio_01545.wav,इसमें मुंह के ज़रिए हवा भी पहुंचाई जाती है
372,audio_00372.wav,मोशे के नाना कहते हैं अगर सैंड्रा ने दिलेरी ना दिखाई होती
683,audio_00683.wav,वह साधारण बॉडी एक्शन को भी काफ़ी तोड़ते मरोड़ते हैं और उसको
1989,audio_01989.wav,you will be happy living in our home.
1701,audio_01701.wav,still we always agreed to disagree.
1379,audio_01379.wav,isolated place and even if anyone came.
738,audio_00738.wav,AS OCEAN CURRENTS THE HUDDLED HERD HAD DRIFTED TO HER BLINDLY IT MIGHT AS BLINDLY HAVE DRIFTED AWAY
750,audio_00750.wav,சொல்லி இருக்காங்க நிறைய பேர் இருந்தாலும் வந்து இனம் மற்றும் மொழிகள் குழுக்கள்லால் அவங்க வந்து பிரிஞ்சு தான் இருக்காங்க நிறைய விஷயத்துனால
986,audio_00986.wav,he stopped talking and went out of.
495,audio_00495.wav,HE WALKS WITH ARMS AKIMBO HE SOLILOQUIZES HE ACCOSTS THE GRASS AND THE TREES HE FEELS THE BLOOD OF THE VIOLET THE CLOVER AND THE LILY IN HIS VEINS AND HE TALKS WITH THE BROOK THAT WETS HIS FOOT
222,audio_00222.wav,में क्रांतिकारी बदलाव लाना चाहती हैं
48,audio_00048.wav,நல்லதாக இருக்குதுதான்னு அதை செக்கப் பண்ணுறக்கான ஒரு தனி தனிப் படையும் இருக்கணும்
1811,audio_01811.wav,वे एक सियाल पंजाबी हैं
93,audio_00093.wav,AND WHAT FASTENS ATTENTION IN THE INTERCOURSE OF LIFE LIKE ANY PASSAGE BETRAYING AFFECTION BETWEEN TWO PARTIES PERHAPS WE NEVER SAW THEM BEFORE AND NEVER SHALL MEET THEM AGAIN BUT WE SEE THEM EXCHANGE A GLANCE OR BETRAY A DEEP EMOTION AND WE ARE NO LONGER STRANGERS
786,audio_00786.wav,है इसके बारे में किसी को कुछ पता नहीं चल रहा था
564,audio_00564.wav,AND WE SHALL HAVE EVERYTHING PERFECT THE DUKE IS GOING TO LOOK AFTER EVERY SINGLE THING AH MY DEAR SHE ADDED KISSING ME YOU'RE IN LUCK IT'S A MILLIONAIRE WHO MAKES YOUR BED FOR YOU
1404,audio_01404.wav,I HAVE A GREAT MANY NOTES UPON THE FALL OF FISHES DESPITE THE DIFFICULTY THESE RECORDS HAVE IN GETTING THEMSELVES PUBLISHED BUT I PICK OUT THE INSTANCES THAT ESPECIALLY RELATE TO OUR SUPER GEOGRAPHICAL ACCEPTANCES
224,audio_00224.wav,அவங்கள வந்து வெளிய கொண்டு வரணும் அவங்களோட உணர்ச்சிகளை எப்படி வெளிப்படுத்தணும் அப்டின்றதை வந்து சொல்கிறது இயற்றமிழ் இசைத்தமிழ் வந்து பார்த்தீங்க அப்டின்னா இந்த குறிஞ்சிப்பாட்டு முல்லைப்பாட்டு செய்யுள்
879,audio_00879.wav,जुड़े मिथकों को बताया जाना ज़रूरी है
1076,audio_01076.wav,THAT TEN MINUTES LATER ANOTHER FALL OF FISHES OCCURRED UPON THIS SAME NARROW STRIP OF LAND EVEN ARGUING THAT A WHIRLWIND MAY STAND STILL AXIALLY IT DISCHARGES TANGENTIALLY WHEREVER THE FISHES CAME FROM IT DOES NOT SEEM THINKABLE
1529,audio_01529.wav,अगर मैं ऐसे सवालों का जवाब ग़ुस्से में देता हूं तो तुरंत
97,audio_00097.wav,IN THE FIRST SENTIMENT OF KINDNESS ANTICIPATES ALREADY A BENEVOLENCE WHICH SHALL LOSE ALL PARTICULAR REGARDS IN ITS GENERAL LIGHT THE INTRODUCTION TO THIS FELICITY IS IN A PRIVATE AND TENDER RELATION OF ONE TO ONE WHICH IS THE ENCHANTMENT OF HUMAN LIFE
968,audio_00968.wav,வீடுகளெலாம் கட்டிக் கொடுத்து எல்லாம் நீட்டாக இது பண்ணியிருக்குறாங்க இப்போ அதன் மூலயமாவே நம்ப நம்ப ஊரில் நிறைய பேர் பயனுற்று இப்போ எல்லாமே தார்ஷாட் வீடுதான் போட்டு எல்லாம் இது பண்ணி இருக்கிறாங்க
1578,audio_01578.wav,के कार्यकर्ता भी तो हैं
580,audio_00580.wav,ஏழு அஞ்சு ஜீரோ ஆறு அஞ்சு ஒன்று ரெண்டு ஜீரோ நாலு ரெண்டு ஒன்பது என்ற தொலைபேசி எண்ணுக்கு என்எஸ்பியில் சமர்ப்பிக்கப்பட்ட புது உதவித்தொகை விண்ணப்பங்களின் முழுப் பட்டியலையும் தர முடியுமா
1622,audio_01622.wav,STEWED RABBIT AND ALL THE REST OF THE TRADITIONAL LUNCH IN THE COUNTRY WE HAD NOW ONLY TO DECIDE WHERE WE SHOULD GO IT WAS ONCE MORE PRUDENCE WHO SETTLED THE DIFFICULTY DO YOU WANT TO GO TO THE REAL COUNTRY SHE ASKED YES
651,audio_00651.wav,चार साल बाद मुझे एक बड़ा फ़ैसला करना था
1345,audio_01345.wav,उसकी स्कूली शिक्षा शुरू कर दी है
858,audio_00858.wav,கிராமத்துலேயும் கிளப்பு வந்து வேறு கிராமத்தில் வந்து எப்படி நம்ம வந்து வாழ்க்கையில் முன்னேறலாம் அப்படிங்கிற மாதிரி ஒரு கூட்டம்லாம் போடுவாங்க
1204,audio_01204.wav,FERIDPOOR INDIA FEBRUARY NINETEENTH EIGHTEEN THIRTY
403,audio_00403.wav,அதில் வந்து குழந்தைங்களுக்கு வந்து நல்லா ஆரோக்கியமாக இருக்கிறாங்க சாப்பிட்டு இந்த திட்டத்தில் வந்து குழந்தைங்களுக்கு வந்து ஏழை குழந்தைகள் வந்து மிகவும் பயனடைகிறாங்க பிஎம் போஸன் திட்டம் வந்து ரொம்ப நல்ல திட்டம்
572,audio_00572.wav,mr gogoi was a cheerful person.
239,audio_00239.wav,तितली में ग्रामीण जीवन के सुधार के संकेत हैं
1937,audio_01937.wav,where a deer.
376,audio_00376.wav,कहते हैं अभी वो छोटा है
